"scraped_at","cluster_code","clean_list_name","work_order_number","route","scope","phase","route_summary_status","astri_type","astri_label","derived_status","file_count","upload_date","verified_by","verified_at","revision_by","revision_at","revision_remark","filename","detail_url"
"19-Aug-26 5:43:06 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","-","as_plan_drawing_subfeeder_kmz","APD Subfeeder kmz","APPROVED","2","2026-08-10 12:29:44","ifam.famula",,,,,"as_plan_drawing_subfeeder_kmz_BLT000695_20260810122940_BLT000695  KMZ SF APD BENCE RW 06 BLITAR.KMZ","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:06 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","-","permit_subfeeder","BA Permit Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:06 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","-","permit_cluster_aggreement","Berita Acara Kesepakatan","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:06 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","-","permit_open","Berita Acara Open","ON REVIEW","1","2026-08-10 10:33:30",,,,,,"permit_open_BLT000695_20260810103330_BA_OPEN_BENCE_RW_06_BLITAR.pdf","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:06 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","-","donation_approval","Cluster Approval Proposal","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:06 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","-","civil_work_acceptance_test","CW ATP","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:06 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","-","subfeeder_civil_work_acceptance_test","CW ATP Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:06 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","-","cluster_survey_form","Form Cluster Survey","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:06 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","-","permit_vip_form","Form Free Layanan","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:06 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","-","homepass_database","Homepass Database","APPROVED","1","2026-08-04 11:43:28","ifam.famula",,,,,"homepass_database_BLT000695_20260804114328_BLT000695  HPDB APD BENCE RW 06 BLITAR.xlsx","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:06 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","-","rough_design_layout","Layout SnD Kasar","ON REVIEW","1","2026-08-10 10:33:31",,,,,,"rough_design_layout_BLT000695_20260810103331_Hasil Valsal Cluster BENCE RW 06 BLITAR.pdf","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:06 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","-","sales_validation_layout","Layout Validasi Sales","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:06 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","-","ptsp","PTSP","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:06 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","-","redline","Redline","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:06 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","-","subfeeder_redline","Redline Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:06 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","-","rekomtek","Rekomtek","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:06 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","-","tssr","TSSR","APPROVED","1","2026-08-04 11:43:30","ifam.famula",,,,,"tssr_BLT000695_20260804114330_BLT000695  TSSR BENCE RW 06 BLITAR.pdf","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:17 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - FULL OPM","CLUSTER","FULL OPM","-","opm_otdr_acceptance_test","OPM / OTDR ATP","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/full-opm?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:24 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - RFS","CLUSTER","RFS","-","build_of_quantity_as_built_drawing","ABD BoQ Cluster","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:24 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - RFS","CLUSTER","RFS","-","as_built_drawing_dwg","ABD Cluster DWG","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:24 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - RFS","CLUSTER","RFS","-","as_built_drawing_kmz","ABD Cluster KMZ","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:24 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - RFS","CLUSTER","RFS","-","build_of_quantity_as_plan_drawing","BoQ APD","APPROVED","1","2026-08-04 11:43:30","ifam.famula",,,,,"build_of_quantity_as_plan_drawing_BLT000695_20260804114329_BLT000695  BOQ APD BENCE RW 06 BLITAR.xlsx","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:24 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - RFS","CLUSTER","RFS","-","core_management","Core Management","ON REVIEW","1","2026-08-19 15:53:49",,,,,,"core_management_BLT000695_20260819155348_BLT000695  HPDB PRE ABD  BENCE RW 06 BLITAR.xlsx","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:24 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - RFS","CLUSTER","RFS","-","justifikasi_berita_acara_opname","Justifikasi Berita Acara Opname","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:24 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - RFS","CLUSTER","RFS","-","project_opname","Project Opname","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:43:24 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP CLUSTER - RFS","CLUSTER","RFS","-","subfeeder_project_opname","Project Opname Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:30 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","PROJECT OPNAME - CLUSTER","CLUSTER","PROJECT OPNAME","","build_of_quantity_as_built_drawing","ABD BoQ Cluster","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/material/cluster/project-opname/review?cluster_code=BLT000695&work_order_number=WO/ALL/2026/DOCU/16/80008&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:30 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","PROJECT OPNAME - CLUSTER","CLUSTER","PROJECT OPNAME","","as_built_drawing_dwg","ABD Cluster DWG","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/material/cluster/project-opname/review?cluster_code=BLT000695&work_order_number=WO/ALL/2026/DOCU/16/80008&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:30 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","PROJECT OPNAME - CLUSTER","CLUSTER","PROJECT OPNAME","","as_built_drawing_kmz","ABD Cluster KMZ","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/material/cluster/project-opname/review?cluster_code=BLT000695&work_order_number=WO/ALL/2026/DOCU/16/80008&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:30 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","PROJECT OPNAME - CLUSTER","CLUSTER","PROJECT OPNAME","","build_of_quantity_as_plan_drawing","BoQ APD","APPROVED","1","2026-08-04 11:43:30","ifam.famula",,,,,"build_of_quantity_as_plan_drawing_BLT000695_20260804114329_BLT000695  BOQ APD BENCE RW 06 BLITAR.xlsx","https://astri.morarepublic.co.id/material/cluster/project-opname/review?cluster_code=BLT000695&work_order_number=WO/ALL/2026/DOCU/16/80008&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:30 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","PROJECT OPNAME - CLUSTER","CLUSTER","PROJECT OPNAME","","build_of_quantity_project_opname","BOQ Project Opname","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/material/cluster/project-opname/review?cluster_code=BLT000695&work_order_number=WO/ALL/2026/DOCU/16/80008&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:30 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","PROJECT OPNAME - CLUSTER","CLUSTER","PROJECT OPNAME","","justifikasi_berita_acara_opname","Justifikasi Berita Acara Opname","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/material/cluster/project-opname/review?cluster_code=BLT000695&work_order_number=WO/ALL/2026/DOCU/16/80008&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:30 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","PROJECT OPNAME - CLUSTER","CLUSTER","PROJECT OPNAME","","opm_otdr_acceptance_test","OPM / OTDR ATP","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/material/cluster/project-opname/review?cluster_code=BLT000695&work_order_number=WO/ALL/2026/DOCU/16/80008&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:30 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","PROJECT OPNAME - CLUSTER","CLUSTER","PROJECT OPNAME","","project_opname","Project Opname","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/material/cluster/project-opname/review?cluster_code=BLT000695&work_order_number=WO/ALL/2026/DOCU/16/80008&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:39 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP SUBFEEDER - CW ATP","SUBFEEDER","CW ATP","-","as_plan_drawing_core_management_subfeeder","APD Core Management Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:39 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP SUBFEEDER - CW ATP","SUBFEEDER","CW ATP","-","as_plan_drawing_subfeeder_dwg","APD Subfeeder dwg","APPROVED","1","2026-08-04 12:05:42","ifam.famula",,,,,"as_plan_drawing_subfeeder_dwg_BLT000695_20260804120542_BLT000695  DWG SF APD BENCE RW 06 BLITAR.dwg","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:39 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP SUBFEEDER - CW ATP","SUBFEEDER","CW ATP","-","as_plan_drawing_subfeeder_kmz","APD Subfeeder kmz","APPROVED","2","2026-08-10 12:29:44","ifam.famula",,,,,"as_plan_drawing_subfeeder_kmz_BLT000695_20260810122940_BLT000695  KMZ SF APD BENCE RW 06 BLITAR.KMZ","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:39 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP SUBFEEDER - CW ATP","SUBFEEDER","CW ATP","-","permit_subfeeder","BA Permit Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:39 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP SUBFEEDER - CW ATP","SUBFEEDER","CW ATP","-","subfeeder_civil_work_acceptance_test","CW ATP Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:39 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP SUBFEEDER - CW ATP","SUBFEEDER","CW ATP","-","subfeeder_redline","Redline Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:46 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP SUBFEEDER - FULL OPM","SUBFEEDER","FULL OPM","-","subfeeder_opm_otdr_acceptance_test","OPM / OTDR Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/full-opm?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:56 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","-","as_built_drawing_core_management_subfeeder","ABD Core Management Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:56 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","-","as_build_drawing_subfeeder_dwg","ABD Subfeeder dwg","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:56 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","-","as_built_drawing_subfeeder_kmz","ABD Subfeeder kmz","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:56 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","-","build_of_quantity_subfeeder_as_built_drawing","BoQ Subfeeder ABD","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:56 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","-","build_of_quantity_subfeeder_as_plan_drawing","BoQ Subfeeder APD","APPROVED","1","2026-08-04 12:05:43","ifam.famula",,,,,"build_of_quantity_subfeeder_as_plan_drawing_BLT000695_20260804120543_BLT000695  BOQ SF APD BENCE RW 06 BLITAR.xlsx","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:56 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","-","justifikasi_berita_acara_opname","Justifikasi Berita Acara Opname","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:44:56 PM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","-","subfeeder_project_opname","Project Opname Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
