"scraped_at","route","scope","phase","cluster_code","clean_list_name","work_order_number","vendor_label","astri_type","astri_label","derived_status","file_count","upload_date","verified_by","verified_at","revision_by","revision_at","revision_remark","filename","detail_url"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","permit_open","Berita Acara Open","ON REVIEW","1","2026-08-10 10:33:30",,,,,,"permit_open_BLT000695_20260810103330_BA_OPEN_BENCE_RW_06_BLITAR.pdf","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","donation_approval","Cluster Approval Proposal","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","civil_work_acceptance_test","CW ATP","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","subfeeder_civil_work_acceptance_test","CW ATP Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","cluster_survey_form","Form Cluster Survey","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","permit_vip_form","Form Free Layanan","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","homepass_database","Homepass Database","APPROVED","1","2026-08-04 11:43:28","ifam.famula",,,,,"homepass_database_BLT000695_20260804114328_BLT000695  HPDB APD BENCE RW 06 BLITAR.xlsx","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","rough_design_layout","Layout SnD Kasar","ON REVIEW","1","2026-08-10 10:33:31",,,,,,"rough_design_layout_BLT000695_20260810103331_Hasil Valsal Cluster BENCE RW 06 BLITAR.pdf","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","sales_validation_layout","Layout Validasi Sales","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","ptsp","PTSP","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","redline","Redline","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","subfeeder_redline","Redline Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","rekomtek","Rekomtek","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:22 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","tssr","TSSR","APPROVED","1","2026-08-04 11:43:30","ifam.famula",,,,,"tssr_BLT000695_20260804114330_BLT000695  TSSR BENCE RW 06 BLITAR.pdf","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:34 PM","ATP CLUSTER - FULL OPM","CLUSTER","FULL OPM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","opm_otdr_acceptance_test","OPM / OTDR ATP","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/full-opm?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:46 PM","ATP CLUSTER - RFS","CLUSTER","RFS","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","build_of_quantity_as_built_drawing","ABD BoQ Cluster","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:46 PM","ATP CLUSTER - RFS","CLUSTER","RFS","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","as_built_drawing_dwg","ABD Cluster DWG","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:46 PM","ATP CLUSTER - RFS","CLUSTER","RFS","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","as_built_drawing_kmz","ABD Cluster KMZ","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:46 PM","ATP CLUSTER - RFS","CLUSTER","RFS","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","build_of_quantity_as_plan_drawing","BoQ APD","APPROVED","1","2026-08-04 11:43:30","ifam.famula",,,,,"build_of_quantity_as_plan_drawing_BLT000695_20260804114329_BLT000695  BOQ APD BENCE RW 06 BLITAR.xlsx","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:46 PM","ATP CLUSTER - RFS","CLUSTER","RFS","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","core_management","Core Management","ON REVIEW","1","2026-08-19 15:53:49",,,,,,"core_management_BLT000695_20260819155348_BLT000695  HPDB PRE ABD  BENCE RW 06 BLITAR.xlsx","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:46 PM","ATP CLUSTER - RFS","CLUSTER","RFS","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","justifikasi_berita_acara_opname","Justifikasi Berita Acara Opname","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:46 PM","ATP CLUSTER - RFS","CLUSTER","RFS","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","project_opname","Project Opname","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:04:46 PM","ATP CLUSTER - RFS","CLUSTER","RFS","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","subfeeder_project_opname","Project Opname Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:05:09 PM","PROJECT OPNAME - CLUSTER","CLUSTER","PROJECT OPNAME","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","build_of_quantity_as_built_drawing","ABD BoQ Cluster","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/material/cluster/project-opname/review?cluster_code=BLT000695&work_order_number=WO/ALL/2026/DOCU/16/80008&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:05:09 PM","PROJECT OPNAME - CLUSTER","CLUSTER","PROJECT OPNAME","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","as_built_drawing_dwg","ABD Cluster DWG","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/material/cluster/project-opname/review?cluster_code=BLT000695&work_order_number=WO/ALL/2026/DOCU/16/80008&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:05:09 PM","PROJECT OPNAME - CLUSTER","CLUSTER","PROJECT OPNAME","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","as_built_drawing_kmz","ABD Cluster KMZ","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/material/cluster/project-opname/review?cluster_code=BLT000695&work_order_number=WO/ALL/2026/DOCU/16/80008&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:05:09 PM","PROJECT OPNAME - CLUSTER","CLUSTER","PROJECT OPNAME","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","build_of_quantity_as_plan_drawing","BoQ APD","APPROVED","1","2026-08-04 11:43:30","ifam.famula",,,,,"build_of_quantity_as_plan_drawing_BLT000695_20260804114329_BLT000695  BOQ APD BENCE RW 06 BLITAR.xlsx","https://astri.morarepublic.co.id/material/cluster/project-opname/review?cluster_code=BLT000695&work_order_number=WO/ALL/2026/DOCU/16/80008&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:05:09 PM","PROJECT OPNAME - CLUSTER","CLUSTER","PROJECT OPNAME","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","build_of_quantity_project_opname","BOQ Project Opname","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/material/cluster/project-opname/review?cluster_code=BLT000695&work_order_number=WO/ALL/2026/DOCU/16/80008&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:05:09 PM","PROJECT OPNAME - CLUSTER","CLUSTER","PROJECT OPNAME","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","justifikasi_berita_acara_opname","Justifikasi Berita Acara Opname","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/material/cluster/project-opname/review?cluster_code=BLT000695&work_order_number=WO/ALL/2026/DOCU/16/80008&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:05:09 PM","PROJECT OPNAME - CLUSTER","CLUSTER","PROJECT OPNAME","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","opm_otdr_acceptance_test","OPM / OTDR ATP","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/material/cluster/project-opname/review?cluster_code=BLT000695&work_order_number=WO/ALL/2026/DOCU/16/80008&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:05:09 PM","PROJECT OPNAME - CLUSTER","CLUSTER","PROJECT OPNAME","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","project_opname","Project Opname","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/material/cluster/project-opname/review?cluster_code=BLT000695&work_order_number=WO/ALL/2026/DOCU/16/80008&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:05:16 PM","ATP SUBFEEDER - CW ATP","SUBFEEDER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","as_plan_drawing_core_management_subfeeder","APD Core Management Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:05:16 PM","ATP SUBFEEDER - CW ATP","SUBFEEDER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","as_plan_drawing_subfeeder_dwg","APD Subfeeder dwg","APPROVED","1","2026-08-04 12:05:42","ifam.famula",,,,,"as_plan_drawing_subfeeder_dwg_BLT000695_20260804120542_BLT000695  DWG SF APD BENCE RW 06 BLITAR.dwg","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:05:16 PM","ATP SUBFEEDER - CW ATP","SUBFEEDER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","as_plan_drawing_subfeeder_kmz","APD Subfeeder kmz","APPROVED","2","2026-08-10 12:29:44","ifam.famula",,,,,"as_plan_drawing_subfeeder_kmz_BLT000695_20260810122940_BLT000695  KMZ SF APD BENCE RW 06 BLITAR.KMZ","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:05:16 PM","ATP SUBFEEDER - CW ATP","SUBFEEDER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","permit_subfeeder","BA Permit Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:05:16 PM","ATP SUBFEEDER - CW ATP","SUBFEEDER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","subfeeder_civil_work_acceptance_test","CW ATP Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:05:16 PM","ATP SUBFEEDER - CW ATP","SUBFEEDER","CW ATP","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","subfeeder_redline","Redline Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/cw-atp?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:05:27 PM","ATP SUBFEEDER - FULL OPM","SUBFEEDER","FULL OPM","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","subfeeder_opm_otdr_acceptance_test","OPM / OTDR Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/full-opm?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:07:53 PM","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","as_built_drawing_core_management_subfeeder","ABD Core Management Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:07:53 PM","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","as_build_drawing_subfeeder_dwg","ABD Subfeeder dwg","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:07:53 PM","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","as_built_drawing_subfeeder_kmz","ABD Subfeeder kmz","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:07:53 PM","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","build_of_quantity_subfeeder_as_built_drawing","BoQ Subfeeder ABD","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:07:53 PM","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","build_of_quantity_subfeeder_as_plan_drawing","BoQ Subfeeder APD","APPROVED","1","2026-08-04 12:05:43","ifam.famula",,,,,"build_of_quantity_subfeeder_as_plan_drawing_BLT000695_20260804120543_BLT000695  BOQ SF APD BENCE RW 06 BLITAR.xlsx","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:07:53 PM","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","justifikasi_berita_acara_opname","Justifikasi Berita Acara Opname","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:07:53 PM","ATP SUBFEEDER - RFS","SUBFEEDER","RFS","BLT000695","BENCE RW 06 BLITAR","WO/BLITAR/2026/INST/10/8309","Technology Karya Mandiri","subfeeder_project_opname","Project Opname Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/subfeeder/list/by-invoice-phase/rfs?cluster_code=BLT000695&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8309&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:08:12 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000250","TAWANGSARI RW 04 BLITAR","WO/BLITAR/2026/INST/10/8305","Technology Karya Mandiri","as_plan_drawing_dwg","APD DWG Cluster","APPROVED","1","2026-07-30 16:07:07","ifam.famula",,,,,"as_plan_drawing_dwg_BLT000250_20260730160707_BLT000250  DWG APD TAWANGSARI RW 04 BLITAR.dwg","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000250&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8305&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:08:12 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000250","TAWANGSARI RW 04 BLITAR","WO/BLITAR/2026/INST/10/8305","Technology Karya Mandiri","as_plan_drawing_kmz","APD KMZ Cluster","APPROVED","1","2026-07-30 16:07:07","ifam.famula",,,,,"as_plan_drawing_kmz_BLT000250_20260730160707_BLT000250  KMZ APD TAWANGSARI RW 04 BLITAR.KMZ","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000250&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8305&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:08:12 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000250","TAWANGSARI RW 04 BLITAR","WO/BLITAR/2026/INST/10/8305","Technology Karya Mandiri","as_plan_drawing_subfeeder_kmz","APD Subfeeder kmz","APPROVED","2","2026-08-03 16:04:24","ifam.famula",,,,,"as_plan_drawing_subfeeder_kmz_BLT000250_20260803160424_BLT000250   KMZ APD SF TAWANGSARI RW 04 BLITAR.KMZ","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000250&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8305&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:08:12 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000250","TAWANGSARI RW 04 BLITAR","WO/BLITAR/2026/INST/10/8305","Technology Karya Mandiri","permit_subfeeder","BA Permit Subfeeder","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000250&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8305&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:08:12 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000250","TAWANGSARI RW 04 BLITAR","WO/BLITAR/2026/INST/10/8305","Technology Karya Mandiri","permit_cluster_aggreement","Berita Acara Kesepakatan","NOT UPLOADED","0","","","","","","","","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000250&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8305&vendor_label=Technology%20Karya%20Mandiri"
"19-Aug-26 5:08:12 PM","ATP CLUSTER - CW ATP","CLUSTER","CW ATP","BLT000250","TAWANGSARI RW 04 BLITAR","WO/BLITAR/2026/INST/10/8305","Technology Karya Mandiri","permit_open","Berita Acara Open","ON REVIEW","2","2026-08-06 05:02:14",,,,,,"permit_open_BLT000250_20260806050214_BA OPEN Tawangsari RW 04 Blitar.pdf","https://astri.morarepublic.co.id/rfs-document/list/by-invoice-phase/cw-atp?cluster_code=BLT000250&work_order_number=WO%2FBLITAR%2F2026%2FINST%2F10%2F8305&vendor_label=Technology%20Karya%20Mandiri"
